run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260306_133720,amp_gat_default,epoch,15,30,0.003210,0.003024,1.666667e-03,1,2377.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,16,30,0.002970,0.003027,1.742188e-03,0,2534.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,17,30,0.002894,0.002915,1.598438e-03,1,2693.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,18,30,0.002766,0.002607,1.496354e-03,1,2852.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,19,30,0.002666,0.002728,1.540104e-03,0,3015.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,20,30,0.002833,0.002522,1.467708e-03,1,3176.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,21,30,0.002519,0.002487,1.460417e-03,1,3329.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,22,30,0.002558,0.002432,1.408854e-03,1,3441.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,23,30,0.002486,0.002349,1.350521e-03,1,3557.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,24,30,0.002380,0.002291,1.326563e-03,1,3675.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,25,30,0.002364,0.002387,1.398437e-03,0,3790.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,26,30,0.002329,0.002256,1.302604e-03,1,3905.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,27,30,0.002389,0.002795,1.625000e-03,0,4021.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,28,30,0.002285,0.002172,1.256771e-03,1,4136.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,29,30,0.002181,0.002130,1.233854e-03,1,4250.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,epoch,30,30,0.002147,0.002103,1.206250e-03,1,4364.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_133720,amp_gat_default,summary,0,30,,,,,,30,0.002103,1.206250e-03,0.002147,0.002103,1.206250e-03,4364.0,128,4,5e-05,6,10,14,4,22,32,cuda,amp_gat,1.0,2,True,gram_triplet
